institution_id,UNITID,school_id,year,Institution_Name,hdg_inst,toc_code,institution_state,hbcu_flag,land_grant_flag,carnegie_code_1994,carnegie_code_2005,carnegie_code_2010,carnegie_code_2015,full_school_name,school_name,school_zip,school_type_code,gss_code,hdg_code,dr_ft_men_black_v,dr_ft_men_indian_v,dr_ft_men_asian_v,dr_ft_men_pacific_v,dr_ft_men_white_v,dr_ft_men_hisp_v,dr_ft_men_multi_v,dr_ft_men_unk_v,dr_ft_men_forgn_v,dr_ft_men_all_races_v,dr_ft_wmen_black_v,dr_ft_wmen_indian_v,dr_ft_wmen_asian_v,dr_ft_wmen_pacific_v,dr_ft_wmen_white_v,dr_ft_wmen_hisp_v,dr_ft_wmen_multi_v,dr_ft_wmen_unk_v,dr_ft_wmen_forgn_v,dr_ft_wmen_all_races_v,dr_ft_tot_black_v,dr_ft_tot_indian_v,dr_ft_tot_asian_v,dr_ft_tot_pacific_v,dr_ft_tot_white_v,dr_ft_tot_hisp_v,dr_ft_tot_multi_v,dr_ft_tot_unk_v,dr_ft_tot_forgn_v,dr_ft_tot_all_races_v
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,102,1,2,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,2,5
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,103,1,1,0,2,0,24,1,1,0,15,44,2,0,1,0,14,2,1,0,11,31,3,0,3,0,38,3,2,0,26,75
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,104,1,1,0,1,0,19,0,0,2,22,45,0,0,2,0,6,0,0,0,7,15,1,0,3,0,25,0,0,2,29,60
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,105,1,0,0,0,0,19,0,0,2,43,64,0,0,0,0,9,1,1,0,19,30,0,0,0,0,28,1,1,2,62,94
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,106,1,0,0,0,0,31,0,0,2,43,76,0,0,0,0,0,0,1,1,12,14,0,0,0,0,31,0,1,3,55,90
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,108,1,0,0,0,0,4,0,0,0,16,20,0,0,0,2,4,0,0,0,9,15,0,0,0,2,8,0,0,0,25,35
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,109,1,0,0,0,0,11,2,0,1,40,54,2,0,0,0,4,0,1,0,7,14,2,0,0,0,15,2,1,1,47,68
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,110,1,0,0,1,0,11,0,0,0,21,33,0,0,0,0,4,1,0,0,11,16,0,0,1,0,15,1,0,0,32,49
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,114,1,2,0,0,0,13,0,0,0,22,37,0,0,0,0,1,0,0,0,2,3,2,0,0,0,14,0,0,0,24,40
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,202,1,1,0,2,0,22,2,0,0,18,45,2,0,2,0,22,0,0,1,23,50,3,0,4,0,44,2,0,1,41,95
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,203,1,0,0,2,0,21,2,0,0,33,58,0,0,0,0,7,0,0,0,14,21,0,0,2,0,28,2,0,0,47,79
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,302,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,402,1,2,0,0,0,38,2,0,3,22,67,2,0,0,0,22,0,1,0,16,41,4,0,0,0,60,2,1,3,38,108
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,411,1,12,0,0,0,12,7,0,0,38,69,3,0,1,0,7,0,0,2,12,25,15,0,1,0,19,7,0,2,50,94
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,501,1,0,0,0,0,12,0,3,0,18,33,0,0,0,0,10,0,0,0,16,26,0,0,0,0,22,0,3,0,34,59
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,511,1,0,0,0,0,3,0,0,1,4,8,0,0,0,0,4,0,0,0,1,5,0,0,0,0,7,0,0,1,5,13
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,602,1,0,0,0,0,8,1,0,0,11,20,0,0,0,0,5,1,0,0,7,13,0,0,0,0,13,2,0,0,18,33
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,603,1,0,0,0,0,7,0,1,0,2,10,0,0,0,0,13,0,0,0,1,14,0,0,0,0,20,0,1,0,3,24
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,610,1,0,0,0,0,3,0,0,0,1,4,0,0,0,0,8,0,0,0,7,15,0,0,0,0,11,0,0,0,8,19
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,614,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,0,0,1,6,0,0,0,0,5,1,0,0,1,7
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,616,1,1,0,0,0,6,1,0,0,2,10,0,0,0,0,14,0,0,2,1,17,1,0,0,0,20,1,0,2,3,27
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,712,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,1,0,0,2,10,0,0,0,0,10,1,0,0,2,13
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,719,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,722,1,1,0,0,0,2,0,0,0,4,7,0,0,1,0,0,0,0,0,2,3,1,0,1,0,2,0,0,0,6,10
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,804,1,1,0,0,0,8,4,0,0,0,13,2,0,0,0,18,0,0,0,0,20,3,0,0,0,26,4,0,0,0,33
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,901,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,903,1,5,0,0,0,21,2,1,0,24,53,0,0,0,0,11,0,0,3,17,31,5,0,0,0,32,2,1,3,41,84
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,910,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,914,1,0,0,0,0,1,0,0,3,1,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,3,3,7
951,217882,1160,2018,Clemson University,1,1,SC,0,1,R2,16,16,15,Clemson University: Graduate School,Graduate School,29634,G,980,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,217819,1161,2018,College of Charleston,2,1,SC,0,0,C1,19,19,18,College of Charleston,,29424,G,303,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,217819,1161,2018,College of Charleston,2,1,SC,0,0,C1,19,19,18,College of Charleston,,29424,G,402,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,217819,1161,2018,College of Charleston,2,1,SC,0,0,C1,19,19,18,College of Charleston,,29424,G,410,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,217819,1161,2018,College of Charleston,2,1,SC,0,0,C1,19,19,18,College of Charleston,,29424,G,510,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,217819,1161,2018,College of Charleston,2,1,SC,0,0,C1,19,19,18,College of Charleston,,29424,G,915,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,218070,1162,2018,Furman University,2,2,SC,0,0,LA1,21,21,21,Furman University,,29613,G,202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,602,1,1,0,1,0,7,0,0,1,0,10,0,0,0,0,7,0,0,0,0,7,1,0,1,0,14,0,0,1,0,17
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,611,1,0,0,2,0,3,1,0,0,3,9,1,0,0,0,2,0,0,0,2,5,1,0,2,0,5,1,0,0,5,14
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,613,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,614,1,0,0,0,0,2,0,0,0,1,3,0,1,0,0,5,1,0,0,0,7,0,1,0,0,7,1,0,0,1,10
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,617,1,1,0,1,0,7,0,0,3,4,16,0,1,0,0,5,1,0,0,0,7,1,1,1,0,12,1,0,3,4,23
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,618,1,0,0,0,0,8,0,0,1,4,13,1,0,0,0,4,0,0,1,2,8,1,0,0,0,12,0,0,2,6,21
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,619,1,0,0,0,0,9,0,0,1,3,13,2,0,0,1,9,0,0,3,3,18,2,0,0,1,18,0,0,4,6,31
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,621,1,0,0,0,0,2,0,0,0,0,2,2,0,0,0,6,0,0,0,0,8,2,0,0,0,8,0,0,0,0,10
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,623,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,701,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,702,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,703,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,704,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,705,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,706,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,707,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,709,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,710,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,711,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,713,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,716,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,717,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,718,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,1,0,2,0,0,0,0,3
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,719,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,720,1,0,0,0,0,4,0,0,0,2,6,0,0,0,1,2,0,0,0,1,4,0,0,0,1,6,0,0,0,3,10
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,722,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,950,1,0,0,2,0,11,0,0,3,2,18,4,0,1,0,6,0,0,0,2,13,4,0,3,0,17,0,0,3,4,31
954,218335,1163,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina,,29425,M,980,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,218335,3303,2018,Medical University of South Carolina,1,1,SC,0,0,MED,25,25,25,Medical University of South Carolina: College of Nursing,College of Nursing,29425,N,719,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,6,3,0,0,0,12,3,0,0,0,7,3,0,0,0,13
955,218964,1164,2018,Winthrop University,2,1,SC,0,0,C1,18,18,18,Winthrop University,,29733,G,603,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,218964,1164,2018,Winthrop University,2,1,SC,0,0,C1,18,18,18,Winthrop University,,29733,G,804,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,219347,1165,2018,South Dakota School of Mines & Technology,1,1,SD,0,0,ENG,27,27,27,South Dakota School of Mines & Technology,,57701,G,103,1,0,0,0,0,1,0,1,0,2,4,0,0,0,0,2,0,0,0,1,3,0,0,0,0,3,0,1,0,3,7
956,219347,1165,2018,South Dakota School of Mines & Technology,1,1,SD,0,0,ENG,27,27,27,South Dakota School of Mines & Technology,,57701,G,104,1,0,0,0,0,4,0,0,0,8,12,0,0,0,0,3,0,0,0,3,6,0,0,0,0,7,0,0,0,11,18
956,219347,1165,2018,South Dakota School of Mines & Technology,1,1,SD,0,0,ENG,27,27,27,South Dakota School of Mines & Technology,,57701,G,105,1,0,0,0,0,3,0,1,0,5,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,0,6,10
956,219347,1165,2018,South Dakota School of Mines & Technology,1,1,SD,0,0,ENG,27,27,27,South Dakota School of Mines & Technology,,57701,G,106,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,219347,1165,2018,South Dakota School of Mines & Technology,1,1,SD,0,0,ENG,27,27,27,South Dakota School of Mines & Technology,,57701,G,109,1,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3
956,219347,1165,2018,South Dakota School of Mines & Technology,1,1,SD,0,0,ENG,27,27,27,South Dakota School of Mines & Technology,,57701,G,110,1,0,0,1,0,3,0,0,0,2,6,0,0,0,0,1,0,0,0,1,2,0,0,1,0,4,0,0,0,3,8
956,219347,1165,2018,South Dakota School of Mines & Technology,1,1,SD,0,0,ENG,27,27,27,South Dakota School of Mines & Technology,,57701,G,111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,219347,1165,2018,South Dakota School of Mines & Technology,1,1,SD,0,0,ENG,27,27,27,South Dakota School of Mines & Technology,,57701,G,114,1,1,0,0,0,2,0,0,0,7,10,0,0,0,0,0,0,0,0,5,5,1,0,0,0,2,0,0,0,12,15
956,219347,1165,2018,South Dakota School of Mines & Technology,1,1,SD,0,0,ENG,27,27,27,South Dakota School of Mines & Technology,,57701,G,203,1,0,0,0,0,12,0,0,0,6,18,0,0,0,0,2,0,0,0,0,2,0,0,0,0,14,0,0,0,6,20
956,219347,1165,2018,South Dakota School of Mines & Technology,1,1,SD,0,0,ENG,27,27,27,South Dakota School of Mines & Technology,,57701,G,301,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2
956,219347,1165,2018,South Dakota School of Mines & Technology,1,1,SD,0,0,ENG,27,27,27,South Dakota School of Mines & Technology,,57701,G,302,1,0,0,0,0,1,0,0,0,5,6,0,0,0,0,1,0,1,0,1,3,0,0,0,0,2,0,1,0,6,9
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,102,1,0,0,0,0,0,0,0,0,5,5,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,6,7
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,105,1,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,106,1,0,0,0,0,1,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,9
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,202,1,0,1,0,0,2,0,0,0,14,17,0,0,0,0,3,0,0,0,7,10,0,1,0,0,5,0,0,0,21,27
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,203,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,302,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,402,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,1,4,0,0,0,0,6,0,0,0,1,7
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,403,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,411,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,501,1,1,0,0,0,3,0,0,0,20,24,0,1,0,0,5,0,0,0,12,18,1,1,0,0,8,0,0,0,32,42
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,510,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,6,6
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,511,1,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,0,0,0,1,2,0,0,0,0,5,0,0,0,1,6
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,602,1,1,0,0,0,0,0,0,0,8,9,0,0,0,0,1,2,0,0,6,9,1,0,0,0,1,2,0,0,14,18
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,603,1,0,0,0,0,3,0,0,0,5,8,0,0,0,0,1,0,0,0,5,6,0,0,0,0,4,0,0,0,10,14
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,606,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,611,1,0,0,0,0,2,0,0,0,8,10,0,0,0,0,1,0,0,0,2,3,0,0,0,0,3,0,0,0,10,13
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,622,1,0,0,1,0,3,0,0,0,0,4,0,0,0,0,1,0,0,0,1,2,0,0,1,0,4,0,0,0,1,6
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,712,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,719,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,720,1,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,15,15
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,721,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,804,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,903,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,904,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,219356,1166,2018,South Dakota State University,1,1,SD,0,1,C1,16,16,16,South Dakota State University: Graduate School,Graduate School,57007,G,908,1,1,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,5,6,1,0,1,0,0,0,0,0,7,9
958,219471,1167,2018,"University of South Dakota, The",1,1,SD,0,0,D1,17,16,16,"University of South Dakota, The: Graduate School",Graduate School,57069,G,103,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6
958,219471,1167,2018,"University of South Dakota, The",1,1,SD,0,0,D1,17,16,16,"University of South Dakota, The: Graduate School",Graduate School,57069,G,202,1,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,12,12
