institution_id,UNITID,school_id,gss_code,year,Institution_Name,hdg_inst,toc_code,institution_state,hbcu_flag,land_grant_flag,carnegie_code_1994,carnegie_code_2005,carnegie_code_2010,carnegie_code_2015,full_school_name,school_name,school_zip,school_type_code,hdg_code,ft_tot_all_races_v,ft_tot_forgn_v,ft_tot_hisp_v,ft_tot_indian_v,ft_tot_asian_v,ft_tot_black_v,ft_tot_pacific_v,ft_tot_white_v,ft_tot_multi_non_hisp_v,ft_tot_asian_pi_98_v,ft_tot_other_98_v,ft_tot_unknown_v,ft_men_all_races_v,ft_men_forgn_v,ft_men_hisp_v,ft_men_indian_v,ft_men_asian_v,ft_men_black_v,ft_men_pacific_v,ft_men_white_v,ft_men_multi_non_hisp_v,ft_men_asian_pi_98_v,ft_men_other_98_v,ft_men_unknown_v,ft_wmen_all_races_v,ft_wmen_forgn_v,ft_wmen_hisp_v,ft_wmen_indian_v,ft_wmen_asian_v,ft_wmen_black_v,ft_wmen_pacific_v,ft_wmen_white_v,ft_wmen_multi_non_hisp_v,ft_wmen_asian_pi_98_v,ft_wmen_other_98_v,ft_wmen_unknown_v,ft_frst_tot_all_races_v,ft_frst_tot_forgn_v,ft_frst_tot_hisp_v,ft_frst_tot_indian_v,ft_frst_tot_asian_v,ft_frst_tot_black_v,ft_frst_tot_pacific_v,ft_frst_tot_white_v,ft_frst_tot_multi_non_hisp_v,ft_frst_tot_unknown_v,ft_frst_men_all_races_v,ft_frst_men_forgn_v,ft_frst_men_hisp_v,ft_frst_men_indian_v,ft_frst_men_asian_v,ft_frst_men_black_v,ft_frst_men_pacific_v,ft_frst_men_white_v,ft_frst_men_multi_non_hisp_v,ft_frst_men_unknown_v,ft_frst_wmen_all_races_v,ft_frst_wmen_forgn_v,ft_frst_wmen_hisp_v,ft_frst_wmen_indian_v,ft_frst_wmen_asian_v,ft_frst_wmen_black_v,ft_frst_wmen_pacific_v,ft_frst_wmen_white_v,ft_frst_wmen_multi_non_hisp_v,ft_frst_wmen_unknown_v
2,161457,85,717,1990,University of New England,1,2,ME,0,0,C2,18,18,18,University of New England: College of Osteopathic Medicine,College of Osteopathic Medicine,,O,3,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
2,161457,113,701,1990,University of New England,1,2,ME,0,0,C2,18,18,18,University of New England: College of Health Professions,College of Health Professions,,G,2,10,0,0,0,,0,,10,,0,,0,3,,,,,,,,,,,,7,,,,,,,,,,,,10,,,,,,,,,,3,,,,,,,,,,7,,,,,,,,,
2,161457,113,802,1990,University of New England,1,2,ME,0,0,C2,18,18,18,University of New England: College of Health Professions,College of Health Professions,,G,2,8,0,0,0,,0,,8,,0,,0,8,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
3,999999,74,106,1990,National Technological University,2,2,CO,0,0,ENG,,,,National Technological University,,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
3,999999,74,108,1990,National Technological University,2,2,CO,0,0,ENG,,,,National Technological University,,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
3,999999,74,110,1990,National Technological University,2,2,CO,0,0,ENG,,,,National Technological University,,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
3,999999,74,401,1990,National Technological University,2,2,CO,0,0,ENG,,,,National Technological University,,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
14,443331,47,101,1990,West Coast University,2,2,CA,0,0,C1,14,26,26,West Coast University,,,G,2,23,3,0,0,,0,,16,,4,,0,22,,,,,,,,,,,,1,,,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,0,,,,,,,,,
14,443331,47,106,1990,West Coast University,2,2,CA,0,0,C1,14,26,26,West Coast University,,,G,2,44,18,0,0,,0,,0,,0,,26,43,,,,,,,,,,,,1,,,,,,,,,,,,12,,,,,,,,,,12,,,,,,,,,,0,,,,,,,,,
14,443331,47,108,1990,West Coast University,2,2,CA,0,0,C1,14,26,26,West Coast University,,,G,2,104,40,1,0,,3,,30,,6,,24,90,,,,,,,,,,,,14,,,,,,,,,,,,30,,,,,,,,,,27,,,,,,,,,,3,,,,,,,,,
14,443331,47,109,1990,West Coast University,2,2,CA,0,0,C1,14,26,26,West Coast University,,,G,2,14,4,0,0,,0,,0,,0,,10,14,,,,,,,,,,,,0,,,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,0,,,,,,,,,
14,443331,47,114,1990,West Coast University,2,2,CA,0,0,C1,14,26,26,West Coast University,,,G,2,25,8,0,0,,0,,0,,0,,17,22,,,,,,,,,,,,3,,,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,0,,,,,,,,,
14,443331,47,401,1990,West Coast University,2,2,CA,0,0,C1,14,26,26,West Coast University,,,G,2,99,41,0,0,,0,,0,,0,,58,85,,,,,,,,,,,,14,,,,,,,,,,,,26,,,,,,,,,,16,,,,,,,,,,10,,,,,,,,,
24,143978,109,803,1990,Chicago School of Prof Psych,1,2,IL,0,0,OTH,26,26,26,Chicago School of Prof Psych,,,G,1,97,2,3,0,,1,,87,,4,,0,31,,,,,,,,,,,,66,,,,,,,,,,,,41,,,,,,,,,,12,,,,,,,,,,29,,,,,,,,,
26,184348,2,907,1990,Drew University,2,2,NJ,0,0,LA1,21,21,21,Drew University,,,G,2,7,0,0,0,,0,,7,,0,,0,3,,,,,,,,,,,,4,,,,,,,,,,,,7,,,,,,,,,,3,,,,,,,,,,4,,,,,,,,,
30,230959,70,603,1990,Middlebury College,2,2,VT,0,0,LA1,21,21,21,Middlebury College,,,G,2,2,0,0,0,,0,,2,,0,,0,2,,,,,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,
31,228529,96,401,1990,Tarleton University System Center,2,2,TX,0,0,C1,18,18,18,Tarleton University System Center,Central Texas,,G,2,12,7,0,0,,3,,1,,1,,0,11,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,0,,,,,,,,,
31,228529,96,802,1990,Tarleton University System Center,2,2,TX,0,0,C1,18,18,18,Tarleton University System Center,Central Texas,,G,2,25,1,0,0,,8,,16,,0,,0,7,,,,,,,,,,,,18,,,,,,,,,,,,10,,,,,,,,,,2,,,,,,,,,,8,,,,,,,,,
31,228529,96,910,1990,Tarleton University System Center,2,2,TX,0,0,C1,18,18,18,Tarleton University System Center,Central Texas,,G,2,6,0,0,1,,2,,3,,0,,0,4,,,,,,,,,,,,2,,,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,
32,235316,111,106,1990,Gonzaga University,2,2,WA,0,0,C1,18,18,18,Gonzaga University,,,G,2,5,1,0,0,,0,,2,,2,,0,4,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,
32,235316,111,109,1990,Gonzaga University,2,2,WA,0,0,C1,18,18,18,Gonzaga University,,,G,2,2,0,0,0,,0,,2,,0,,0,2,,,,,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,
33,999999,42,802,1990,CA School Prof Psychology-Alameda,1,2,CA,0,0,OTH,,,,CA School Prof Psychology-Alameda,,,G,1,37,2,1,0,,5,,28,,1,,0,14,,,,,,,,,,,,23,,,,,,,,,,,,15,,,,,,,,,,7,,,,,,,,,,8,,,,,,,,,
33,999999,42,803,1990,CA School Prof Psychology-Alameda,1,2,CA,0,0,OTH,,,,CA School Prof Psychology-Alameda,,,G,1,403,32,16,1,,12,,326,,16,,0,101,,,,,,,,,,,,302,,,,,,,,,,,,105,,,,,,,,,,34,,,,,,,,,,71,,,,,,,,,
41,999999,79,110,1990,Institute of Textile Technology,2,2,VA,0,0,ENG,,,,Institute of Textile Technology,Graduate School,,G,2,30,0,0,0,,0,,30,,0,,0,27,,,,,,,,,,,,3,,,,,,,,,,,,17,,,,,,,,,,14,,,,,,,,,,3,,,,,,,,,
45,999999,29,101,1990,Northrop University,2,2,CA,0,0,N/A,,,,Northrop University,,,G,2,23,19,0,0,,0,,4,,0,,0,23,,,,,,,,,,,,0,,,,,,,,,,,,15,,,,,,,,,,15,,,,,,,,,,0,,,,,,,,,
45,999999,29,105,1990,Northrop University,2,2,CA,0,0,N/A,,,,Northrop University,,,G,2,16,16,0,0,,0,,0,,0,,0,14,,,,,,,,,,,,2,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,0,,,,,,,,,
45,999999,29,106,1990,Northrop University,2,2,CA,0,0,N/A,,,,Northrop University,,,G,2,61,61,0,0,,0,,0,,0,,0,61,,,,,,,,,,,,0,,,,,,,,,,,,20,,,,,,,,,,20,,,,,,,,,,0,,,,,,,,,
45,999999,29,109,1990,Northrop University,2,2,CA,0,0,N/A,,,,Northrop University,,,G,2,34,34,0,0,,0,,0,,0,,0,29,,,,,,,,,,,,5,,,,,,,,,,,,18,,,,,,,,,,16,,,,,,,,,,2,,,,,,,,,
45,999999,29,401,1990,Northrop University,2,2,CA,0,0,N/A,,,,Northrop University,,,G,2,105,100,1,0,,2,,1,,1,,0,82,,,,,,,,,,,,23,,,,,,,,,,,,43,,,,,,,,,,33,,,,,,,,,,10,,,,,,,,,
47,217402,73,202,1990,Providence College,1,2,RI,0,0,C1,18,18,18,Providence College,Graduate School,,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
51,999999,50,601,1990,"Medical College of Pennsylvania, The",1,2,PA,0,0,D2,,,,"Medical College of Pennsylvania, The",,,M,1,15,5,0,0,,0,,10,,0,,0,8,,,,,,,,,,,,7,,,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,
51,999999,50,611,1990,"Medical College of Pennsylvania, The",1,2,PA,0,0,D2,,,,"Medical College of Pennsylvania, The",,,M,1,13,1,0,0,,1,,10,,1,,0,6,,,,,,,,,,,,7,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,
51,999999,50,613,1990,"Medical College of Pennsylvania, The",1,2,PA,0,0,D2,,,,"Medical College of Pennsylvania, The",,,M,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
51,999999,50,614,1990,"Medical College of Pennsylvania, The",1,2,PA,0,0,D2,,,,"Medical College of Pennsylvania, The",,,M,1,10,3,0,0,,0,,7,,0,,0,6,,,,,,,,,,,,4,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,
51,999999,50,615,1990,"Medical College of Pennsylvania, The",1,2,PA,0,0,D2,,,,"Medical College of Pennsylvania, The",,,M,1,15,8,0,0,,0,,7,,0,,0,9,,,,,,,,,,,,6,,,,,,,,,,,,6,,,,,,,,,,4,,,,,,,,,,2,,,,,,,,,
51,999999,50,701,1990,"Medical College of Pennsylvania, The",1,2,PA,0,0,D2,,,,"Medical College of Pennsylvania, The",,,M,2,28,0,0,0,,1,,25,,2,,0,9,,,,,,,,,,,,19,,,,,,,,,,,,14,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,
51,999999,50,716,1990,"Medical College of Pennsylvania, The",1,2,PA,0,0,D2,,,,"Medical College of Pennsylvania, The",,,M,3,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
51,999999,50,717,1990,"Medical College of Pennsylvania, The",1,2,PA,0,0,D2,,,,"Medical College of Pennsylvania, The",,,M,3,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
56,232308,45,801,1990,Hollins University,2,2,VA,0,0,LA1,21,21,21,Hollins University,,,G,2,8,0,0,0,,0,,8,,0,,0,1,,,,,,,,,,,,7,,,,,,,,,,,,8,,,,,,,,,,1,,,,,,,,,,7,,,,,,,,,
57,110468,66,801,1990,Calif Sch of Prof Psych - San Diego,1,2,CA,0,0,OTH,17,17,17,Calif Sch of Prof Psych - San Diego,,,G,1,319,7,20,3,,5,,276,,8,,0,95,,,,,,,,,,,,224,,,,,,,,,,,,116,,,,,,,,,,37,,,,,,,,,,79,,,,,,,,,
59,204477,115,601,1990,NE Ohio Universities College of Medicine,1,1,OH,0,0,MED,25,25,25,NE Ohio Universities College of Medicine,School of Medicine,,M,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
59,204477,115,602,1990,NE Ohio Universities College of Medicine,1,1,OH,0,0,MED,25,25,25,NE Ohio Universities College of Medicine,School of Medicine,,M,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
59,204477,115,604,1990,NE Ohio Universities College of Medicine,1,1,OH,0,0,MED,25,25,25,NE Ohio Universities College of Medicine,School of Medicine,,M,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
59,204477,115,611,1990,NE Ohio Universities College of Medicine,1,1,OH,0,0,MED,25,25,25,NE Ohio Universities College of Medicine,School of Medicine,,M,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
59,204477,115,613,1990,NE Ohio Universities College of Medicine,1,1,OH,0,0,MED,25,25,25,NE Ohio Universities College of Medicine,School of Medicine,,M,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
59,204477,115,614,1990,NE Ohio Universities College of Medicine,1,1,OH,0,0,MED,25,25,25,NE Ohio Universities College of Medicine,School of Medicine,,M,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
59,204477,115,615,1990,NE Ohio Universities College of Medicine,1,1,OH,0,0,MED,25,25,25,NE Ohio Universities College of Medicine,School of Medicine,,M,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
59,204477,115,801,1990,NE Ohio Universities College of Medicine,1,1,OH,0,0,MED,25,25,25,NE Ohio Universities College of Medicine,School of Medicine,,M,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
66,134945,141,401,1990,Jacksonville University,2,2,FL,0,0,C1,19,19,18,Jacksonville University,Graduate School,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
66,134945,141,402,1990,Jacksonville University,2,2,FL,0,0,C1,19,19,18,Jacksonville University,Graduate School,,G,2,2,0,0,0,,0,,2,,0,,0,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,
70,999999,90,802,1990,US International University,1,2,CA,0,0,D1,,,,US International University,Graduate School,,G,1,138,13,6,2,,7,,108,,2,,0,76,,,,,,,,,,,,62,,,,,,,,,,,,34,,,,,,,,,,20,,,,,,,,,,14,,,,,,,,,
70,999999,90,803,1990,US International University,1,2,CA,0,0,D1,,,,US International University,Graduate School,,G,1,75,4,1,0,,4,,61,,5,,0,24,,,,,,,,,,,,51,,,,,,,,,,,,7,,,,,,,,,,0,,,,,,,,,,7,,,,,,,,,
71,213783,78,803,1990,Mansfield University of Pennsylvania,2,1,PA,0,0,C1,20,19,20,Mansfield University of Pennsylvania,,,G,2,7,2,0,0,,0,,5,,0,,0,2,,,,,,,,,,,,5,,,,,,,,,,,,4,,,,,,,,,,0,,,,,,,,,,4,,,,,,,,,
76,207865,118,801,1990,Southwestern Oklahoma State University,2,1,OK,0,0,C1,20,19,18,Southwestern Oklahoma State University,,,G,2,13,0,1,1,,1,,10,,0,,0,7,,,,,,,,,,,,6,,,,,,,,,,,,6,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,
80,194578,114,106,1990,Pratt Institute,2,2,NY,0,0,ART,30,18,30,Pratt Institute,,,G,2,11,2,2,0,,0,,1,,1,,5,11,,,,,,,,,,,,0,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,
81,196149,123,801,1990,SUNY College at Cortland,2,1,NY,0,0,C1,18,18,18,SUNY College at Cortland,,,G,2,8,0,0,0,,0,,8,,0,,0,4,,,,,,,,,,,,4,,,,,,,,,,,,6,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,
83,999999,49,401,1990,Marycrest International Univ,2,2,IA,0,0,C2,,,,Marycrest International Univ,,,G,2,17,14,0,0,,0,,2,,1,,0,12,,,,,,,,,,,,5,,,,,,,,,,,,9,,,,,,,,,,7,,,,,,,,,,2,,,,,,,,,
84,139719,133,802,1990,Fort Valley State University,2,1,GA,1,1,C1,20,22,20,Fort Valley State University,,,G,2,11,0,0,0,,5,,6,,0,,0,7,,,,,,,,,,,,4,,,,,,,,,,,,4,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,
87,102368,48,401,1990,Troy State University Montgomery,2,1,AL,0,0,C1,18,18,18,Troy State University Montgomery,,,G,2,2,0,0,0,,0,,2,,0,,0,0,,,,,,,,,,,,2,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
87,102368,48,802,1990,Troy State University Montgomery,2,1,AL,0,0,C1,18,18,18,Troy State University Montgomery,,,G,2,56,0,0,0,,0,,56,,0,,0,13,,,,,,,,,,,,43,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
87,102368,48,910,1990,Troy State University Montgomery,2,1,AL,0,0,C1,18,18,18,Troy State University Montgomery,,,G,2,12,0,0,0,,0,,12,,0,,0,10,,,,,,,,,,,,2,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
88,209612,64,709,1990,Pacific University,2,2,OR,0,0,C2,17,18,18,Pacific University,,,G,2,6,0,0,0,,0,,6,,0,,0,6,,,,,,,,,,,,0,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,
89,999999,110,803,1990,Calif Sch of Prof Psych - Fresno,1,2,CA,0,0,OTH,,,,Calif Sch of Prof Psych - Fresno,,,G,1,239,9,13,1,,7,,182,,11,,16,97,,,,,,,,,,,,142,,,,,,,,,,,,46,,,,,,,,,,12,,,,,,,,,,34,,,,,,,,,
91,999999,137,104,1990,West Virginia Graduate College,2,1,WV,0,0,OTH,,,,West Virginia Graduate College,,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
91,999999,137,105,1990,West Virginia Graduate College,2,1,WV,0,0,OTH,,,,West Virginia Graduate College,,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
91,999999,137,108,1990,West Virginia Graduate College,2,1,WV,0,0,OTH,,,,West Virginia Graduate College,,,G,2,20,0,0,0,,1,,19,,0,,0,18,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,
91,999999,137,304,1990,West Virginia Graduate College,2,1,WV,0,0,OTH,,,,West Virginia Graduate College,,,G,2,2,0,0,0,,0,,2,,0,,0,2,,,,,,,,,,,,0,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,
91,999999,137,401,1990,West Virginia Graduate College,2,1,WV,0,0,OTH,,,,West Virginia Graduate College,,,G,2,8,0,0,0,,0,,6,,2,,0,4,,,,,,,,,,,,4,,,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,,2,,,,,,,,,
91,999999,137,722,1990,West Virginia Graduate College,2,1,WV,0,0,OTH,,,,West Virginia Graduate College,,,G,2,2,0,0,0,,0,,2,,0,,0,0,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,,1,,,,,,,,,
91,999999,137,802,1990,West Virginia Graduate College,2,1,WV,0,0,OTH,,,,West Virginia Graduate College,,,G,2,33,0,0,0,,2,,31,,0,,0,9,,,,,,,,,,,,24,,,,,,,,,,,,7,,,,,,,,,,1,,,,,,,,,,6,,,,,,,,,
91,999999,137,907,1990,West Virginia Graduate College,2,1,WV,0,0,OTH,,,,West Virginia Graduate College,,,G,2,1,0,0,0,,0,,1,,0,,0,1,,,,,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,
93,999999,84,802,1990,Calif Sch of Prof Psych - Los Angeles,1,2,CA,0,0,OTH,,,,Calif Sch of Prof Psych - Los Angeles,,,G,1,49,0,4,1,,2,,42,,0,,0,20,,,,,,,,,,,,29,,,,,,,,,,,,11,,,,,,,,,,4,,,,,,,,,,7,,,,,,,,,
93,999999,84,803,1990,Calif Sch of Prof Psych - Los Angeles,1,2,CA,0,0,OTH,,,,Calif Sch of Prof Psych - Los Angeles,,,G,1,433,12,43,4,,39,,307,,25,,3,104,,,,,,,,,,,,329,,,,,,,,,,,,95,,,,,,,,,,24,,,,,,,,,,71,,,,,,,,,
96,999999,55,104,1990,Institute of Paper Science & Technology,1,2,GA,0,0,ENG,,,,Institute of Paper Science & Technology,,,G,1,55,1,0,0,,1,,52,,1,,0,44,,,,,,,,,,,,11,,,,,,,,,,,,24,,,,,,,,,,17,,,,,,,,,,7,,,,,,,,,
100,154156,14,717,1990,Des Moines Univ-Osteopathic Med Ctr,2,2,IA,0,0,MED,25,25,25,Des Moines Univ-Osteopathic Med Ctr,,,O,3,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
100,154156,14,722,1990,Des Moines Univ-Osteopathic Med Ctr,2,2,IA,0,0,MED,25,25,25,Des Moines Univ-Osteopathic Med Ctr,,,O,2,68,0,0,0,,1,,67,,0,,0,22,,,,,,,,,,,,46,,,,,,,,,,,,36,,,,,,,,,,12,,,,,,,,,,24,,,,,,,,,
105,237312,58,603,1990,University of Charleston,2,2,WV,0,0,C2,22,22,20,University of Charleston,,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
109,230889,132,801,1990,Goddard College,2,2,VT,0,0,C1,19,19,19,Goddard College,,,G,2,43,0,0,0,,0,,43,,0,,0,13,,,,,,,,,,,,30,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
109,230889,132,908,1990,Goddard College,2,2,VT,0,0,C1,19,19,19,Goddard College,,,G,2,6,0,0,0,,0,,6,,0,,0,6,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
111,229267,140,722,1990,Trinity University,2,2,TX,0,0,C1,19,19,20,Trinity University,,,G,2,39,2,3,1,,1,,32,,0,,0,29,,,,,,,,,,,,10,,,,,,,,,,,,23,,,,,,,,,,19,,,,,,,,,,4,,,,,,,,,
112,240471,36,802,1990,University of Wisconsin-River Falls,2,1,WI,0,0,C1,19,19,19,University of Wisconsin-River Falls,,,G,2,15,0,0,0,,0,,15,,0,,0,7,,,,,,,,,,,,8,,,,,,,,,,,,5,,,,,,,,,,2,,,,,,,,,,3,,,,,,,,,
112,240471,36,901,1990,University of Wisconsin-River Falls,2,1,WI,0,0,C1,19,19,19,University of Wisconsin-River Falls,,,G,2,2,0,0,0,,0,,2,,0,,0,2,,,,,,,,,,,,0,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,
114,160904,146,701,1990,Xavier University of Louisiana,1,2,LA,1,0,C1,20,21,20,Xavier University of Louisiana,Graduate School,,G,2,61,0,4,0,,7,,48,,2,,0,31,,,,,,,,,,,,30,,,,,,,,,,,,29,,,,,,,,,,7,,,,,,,,,,22,,,,,,,,,
606,122612,752,105,1990,University of San Francisco,2,2,CA,0,0,D2,17,17,17,University of San Francisco,,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
606,122612,752,202,1990,University of San Francisco,2,2,CA,0,0,D2,17,17,17,University of San Francisco,,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
606,122612,752,401,1990,University of San Francisco,2,2,CA,0,0,D2,17,17,17,University of San Francisco,,,G,2,12,7,0,0,,0,,3,,2,,0,9,,,,,,,,,,,,3,,,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,0,,,,,,,,,
606,122612,752,603,1990,University of San Francisco,2,2,CA,0,0,D2,17,17,17,University of San Francisco,,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
606,122612,752,903,1990,University of San Francisco,2,2,CA,0,0,D2,17,17,17,University of San Francisco,,,G,2,15,14,0,0,,0,,1,,0,,0,10,,,,,,,,,,,,5,,,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,
607,122931,753,105,1990,Santa Clara University,1,2,CA,0,0,C1,18,18,18,Santa Clara University,Graduate School,,G,2,2,1,0,0,,0,,1,,0,,0,2,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
607,122931,753,106,1990,Santa Clara University,1,2,CA,0,0,C1,18,18,18,Santa Clara University,Graduate School,,G,1,38,28,0,0,,0,,7,,2,,1,33,,,,,,,,,,,,5,,,,,,,,,,,,15,,,,,,,,,,14,,,,,,,,,,1,,,,,,,,,
607,122931,753,108,1990,Santa Clara University,1,2,CA,0,0,C1,18,18,18,Santa Clara University,Graduate School,,G,2,1,0,0,0,,0,,1,,0,,0,1,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
607,122931,753,109,1990,Santa Clara University,1,2,CA,0,0,C1,18,18,18,Santa Clara University,Graduate School,,G,1,8,3,0,0,,0,,4,,0,,1,8,,,,,,,,,,,,0,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,
607,122931,753,114,1990,Santa Clara University,1,2,CA,0,0,C1,18,18,18,Santa Clara University,Graduate School,,G,2,2,1,0,0,,0,,0,,1,,0,2,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
